timestamp,open,high,low,close,volume
1605535200000,1885.945,1889.195,1885.068,1888.645,2506079.9904
1605537000000,1888.848,1891.278,1886.728,1887.645,3124830.0001
1605538800000,1887.645,1890.258,1886.268,1888.508,2107940.0126
1605540600000,1888.561,1890.778,1887.215,1889.945,1777809.9999
1605542400000,1889.945,1893.248,1889.278,1891.798,1542219.9927
1605544200000,1891.798,1895.948,1891.798,1895.168,1840300.0012
1605546000000,1895.148,1895.925,1891.918,1892.658,1308799.9877
1605547800000,1892.638,1892.778,1888.955,1889.255,1096570.0075
1605549600000,1889.278,1889.535,1888.168,1889.105,1778459.9997
1605551400000,1889.095,1889.185,1886.378,1886.725,1538389.9976
1605553200000,1886.725,1887.998,1886.405,1887.165,1359389.9915
1605555000000,1887.145,1887.725,1885.955,1886.135,1261559.9968
1605556800000,1886.145,1887.285,1885.105,1886.335,1444450.0022
1605558600000,1886.335,1888.118,1885.568,1887.445,1363650.0081
1605560400000,1887.435,1889.768,1886.755,1889.378,318604.9961
1605562200000,1889.388,1889.508,1888.328,1888.578,137940.0003
1605567600000,1888.663,1889.628,1887.365,1889.288,546969.9982
1605569400000,1889.288,1890.528,1888.508,1889.748,350920.0052
1605571200000,1889.738,1891.455,1889.328,1891.058,658109.9983
1605573000000,1891.008,1891.158,1886.795,1888.318,707449.9987
1605574800000,1888.275,1890.658,1887.365,1888.495,1034120.0009
1605576600000,1888.485,1890.708,1888.138,1888.675,971569.9982
1605578400000,1888.655,1890.255,1888.398,1889.948,546049.9967
1605580200000,1889.948,1891.745,1889.628,1891.005,677500.0012
1605582000000,1890.975,1892.368,1890.888,1891.098,520679.9973
1605583800000,1891.108,1891.298,1889.605,1890.368,283259.9983
1605585600000,1890.318,1890.408,1887.393,1887.468,378060.0044
1605587400000,1887.468,1889.178,1887.168,1888.398,581429.9942
1605589200000,1888.397,1888.768,1887.135,1887.325,557310.0019
1605591000000,1887.378,1887.665,1884.718,1886.745,1060781.9981
1605592800000,1886.745,1888.058,1884.198,1887.368,1052874.9926
1605594600000,1887.288,1889.288,1886.715,1888.805,1081420.0053
1605596400000,1888.805,1890.128,1886.763,1888.198,1205230.0069
1605598200000,1888.218,1889.008,1885.978,1887.125,1101119.9951
1605600000000,1887.105,1888.628,1884.118,1887.198,1808610.0128
1605601800000,1887.258,1891.868,1887.178,1890.665,1464290.0117
1605603600000,1890.678,1892.551,1890.078,1891.338,1385339.994
1605605400000,1891.338,1892.265,1888.165,1890.138,1431470.003
1605607200000,1890.138,1890.795,1888.178,1888.278,1045029.9978
1605609000000,1888.278,1888.658,1885.768,1888.598,1065740.0042
1605610800000,1888.578,1889.028,1887.265,1888.395,988449.9991
1605612600000,1888.405,1888.785,1887.298,1888.655,1057760.0123
1605614400000,1888.675,1889.485,1887.098,1888.315,1322529.9902
1605616200000,1888.305,1888.508,1886.365,1886.625,1283679.9864
1605618000000,1886.735,1889.948,1886.158,1888.258,2056610.0068
1605619800000,1888.258,1893.325,1886.275,1891.058,2759620.0034
1605621600000,1891.085,1892.168,1886.218,1888.908,2153959.9933
1605623400000,1889.028,1890.858,1886.143,1890.575,3027940.0125
1605625200000,1890.575,1890.701,1886.318,1887.268,2341289.9859
1605627000000,1887.268,1889.228,1884.568,1888.578,2427389.9719
1605628800000,1888.528,1888.978,1885.535,1886.838,1562960.0063
1605630600000,1886.888,1887.758,1885.208,1885.645,1687820.0248
